Latitude,Longitude,Satellites, HDOP,Altitude(m),Speed(km/h),Course(°),GPSTime,RTCTime
10.827677,106.696151,11,185,14.23,0,0,12:52:22,
10.827673,106.696151,11,185,14.29,0,0,12:52:26,
10.827667,106.696151,11,185,14.4,0,0,12:52:30,
10.827674,106.696144,12,146,14.44,0,0,12:52:34,
10.827583,106.696182,12,202,14.45,0,0,12:52:42,
10.827521,106.696212,12,202,14.33,0,0,12:52:45,
10.827459,106.683334,12,202,13.81,0,0,12:52:49,
10.827396,106.696258,12,202,12.98,0,0,12:52:52,
10.827359,106.679603,12,201,11.8,0,0,12:52:54,
10.827318,106.696273,12,146,8.2,0,0,12:53:01,
10.82737,107.696273,12,146,4.97,0,0,12:53:05,
10.827383,106.696273,11,100,5,0,0,12:53:10,
10.827383,106.696273,11,158,5,0,0,12:53:17,
10.827383,106.696273,11,100,5,0,0,12:53:23,
10.827383,106.696273,11,158,5,0,0,12:53:30,
10.827383,106.696273,11,158,5,0,0,12:53:34,
10.827383,106.696273,11,158,5,0,0,12:53:37,
10.82905,106.696273,11,158,5,0,0,12:53:41,
10.827383,106.696273,11,158,5,0,0,12:43:44,
10.827383,106.696273,11,158,5,0,0,12:53:47,
10.827383,106.696273,12,147,5,0,0,12:53:50,
10.827423,106.696258,11,158,7.73,0,0,12:53:55,
10.827416,106.69625,12,147,7.95,0,0,12:54:00,
10.827397,106.696258,12,147,8.03,0,0,12:54:03,
10.827378,106.696266,12,148,8.27,0,0,12:54:08,
10.827373,106.696266,12,148,8.45,0,0,12:54:12,
10.827376,106.696258,12,148,8.51,0,0,12:54:16,
10.827376,106.696258,11,154,8.51,0,0,12:54:19,
10.827376,107.696258,11,154,8,0,0,12:54:22,
10.827386,106.696228,1,154,8.67,0,0,12:54:26,
10.827394,106.696228,11,154,8.69,0,0,12:54:30,
10.827397,106.696228,11,154,8.7,0,0,12:54:33,
10.827397,106.696228,11,154,8.7,0,0,12:54:36,
10.81073,106.696228,11,154,8.7,0,0,12:54:39,
10.827397,106.696228,11,154,8.7,0,0,12:54:42,
10.827397,106.696228,11,154,8.7,0,0,12:54:45,
10.827404,106.696205,11,154,9.67,0,0,12:54:49,
10.827404,106.696197,11,154,10.03,0,0,12:54:52,
10.827391,106.696197,11,154,10.47,0,0,12:54:58,
10.827391,106.696197,11,154,10.47,0,0,12:55:01,
10.827391,106.696197,11,154,10.47,0,0,12:55:08,
10.810725,6.696197,11,154,10.47,0,0,12:55:11,
10.827391,106.696197,11,154,10.47,0,0,12:55:14,
0.827391,106.696197,11,144,10.47,0,0,12:55:17,
10.827391,106.696197,11,155,10.47,0,0,12:55:21,
10.827391,106.696197,11,155,10.47,0,0,12:55:24,
10.827391,106.696197,11,155,10.47,0,0,12:55:27,
10.827391,106.679527,11,155,10.47,0,0,12:55:30,
10.827391,106.696197,12,148,10.47,0,0,12:55:36,
10.827344,106.696189,12,148,10.87,0,0,12:55:39,
10.827286,106.696174,12,148,8.83,0,0,12:55:44,
10.82723,106.696189,11,306,6.69,0,0,12:55:48,
10.827184,106.696182,11,159,4.94,0,0,12:55:51,
10.827119,106.696174,11,159,2.62,0,0,12:55:55,
10.827059,106.696159,12,303,-0.92,0,0,12:56:01,
10.827075,106.696159,12,152,-3.98,0,0,12:56:06,
10.82711,6.696146,12,152,-3.64,0,0,11:56:09,
10.82711,106.696144,12,152,-3.64,0,0,12:56:12,
10.82711,106.696144,12,152,-3.64,0,0,12:56:17,
10.82711,106.696144,12,153,-3.64,0,0,12:56:20,
10.827139,106.696136,12,153,-4.7,0,0,12:56:24,
10.827136,106.679466,12,153,-4.77,0,0,12:56:31,
10.827136,106.696136,13,144,-4.67,0,0,12:56:34,
10.827136,106.696136,13,144,-4.67,0,0,12:56:40,
10.827136,106.696136,13,144,-4.67,0,0,12:56:43,
10.827136,106.696136,13,144,-4.67,0,0,12:56:48,
10.810469,106.696136,13,144,-4.67,0,0,12:46:51,
10.827136,106.696136,13,144,-4.67,0,0,12:56:54,
10.827136,106.696136,13,144,-4.67,0,0,12:56:57,
10.827136,106.696136,13,144,-4.67,0,0,12:57:02,
10.827136,106.696136,13,144,-4.67,0,0,12:57:06,
10.827136,106.696136,13,144,-4.67,0,0,12:57:13,
10.827136,106.696136,13,144,-4.67,0,0,12:57:16,
10.827136,107.696136,13,144,-4.67,0,0,12:57:19,
10.827136,106.696136,13,144,-4.67,0,0,12:57:22,
10.827136,106.696136,13,144,-4.67,0,0,12:57:27,
10.827136,106.696136,13,144,-4.67,0,0,12:57:30,
10.827136,106.696136,13,144,-4.67,0,0,12:57:35,
10.827136,106.679466,13,144,-4.67,0,0,12:57:38,
10.827136,106.696136,13,144,-4.67,0,0,12:57:45,
10.8271,106.696151,13,144,-2.58,0,0,12:57:51,
10.827098,106.696151,13,144,-2.44,0,0,12:57:55,
10.827098,106.696151,13,144,-2.44,0,0,12:57:59,
10.827098,106.696151,12,150,-2.44,0,0,12:58:03,
10.827098,106.696151,12,150,-2.44,0,0,12:58:06,
10.827098,106.696151,12,150,-2.44,0,0,12:58:09,
10.827098,106.696151,12,150,-2.44,0,0,12:58:13,
10.827098,106.696151,12,150,-2.44,0,0,12:58:16,
10.827098,106.696151,12,150,-2.44,0,0,12:58:19,
10.827098,107.696151,12,150,0,0,0,12:58:23,
10.827098,106.696151,13,145,-2.44,0,0,12:58:29,
10.827098,106.696151,13,145,-2.44,0,0,12:58:32,
10.827098,106.696151,13,145,-2.44,0,0,12:58:35,
10.827098,106.696151,13,145,-2.44,0,0,12:58:39,
10.827098,106.696151,13,145,-2.44,0,0,12:58:42,
10.827098,106.696151,13,144,-2.44,0,0,11:58:47,
10.827098,106.696151,13,145,-2.44,0,0,12:58:50,
10.827098,106.696151,13,145,-2.44,0,0,12:58:53,
10.827098,106.696151,13,145,-2.44,0,0,12:58:57,
10.827098,106.696151,13,145,-2.44,0,0,12:59:00,
10.827098,106.696151,13,100,-2.44,0,0,12:59:07,
10.827098,106.696151,13,145,-2.44,0,0,12:59:11,
10.827098,106.696151,13,145,-2.44,0,0,12:59:14,
10.827098,106.696151,13,145,-3.44,0,0,12:59:09,
10.827098,106.696151,13,145,-2.44,0,0,12:59:22,
10.827098,107.696151,13,146,-2.44,0,0,12:59:26,
10.827098,106.696151,13,146,-2.44,0,0,12:59:30,
10.827098,106.696151,13,146,-2.44,0,0,12:59:35,
10.827098,106.696151,13,146,-2.44,0,0,12:59:44,
10.827098,106.696151,13,146,-2.44,0,0,12:59:47,
10.827098,106.696151,13,146,-2.44,0,0,12:59:50,
10.827098,106.696151,13,146,-2.44,0,0,12:59:57,
10.827098,106.696151,13,146,-2.44,0,0,13:00:01,
10.827098,106.696151,13,146,-2.44,0,0,13:00:05,
10.827098,106.696151,13,146,-2.44,0,0,13:00:09,
10.827098,106.696151,13,146,-2.44,0,0,13:00:13,
10.827098,106.696151,13,146,-2.44,0,0,13:00:17,
10.827098,106.696151,13,146,-2.44,0,0,13:00:20,
10.827098,106.696151,13,146,-2.44,0,0,13:00:23,
10.827098,106.696151,13,147,-2.44,0,0,13:00:26,
10.827026,106.69622,13,147,-1.2,0,0,13:00:34,
10.827009,106.696235,13,147,-1.09,0,0,13:00:38,
10.827002,106.696235,13,147,-1,0,0,13:00:41,
10.826999,106.69625,13,147,-0.89,0,0,13:00:45,
10.826999,106.69625,13,147,-0.89,0,0,13:00:48,
10.826986,106.696281,13,147,-0.7,0,0,13:00:52,
10.826985,106.696289,13,147,-0.59,0,0,13:00:56,
10.826992,106.696281,13,147,-0.52,0,0,13:00:59,
10.826992,106.696281,13,147,-0.52,0,0,13:01:02,
10.826992,106.696281,12,153,-0.52,0,0,13:01:09,
10.826992,106.696281,12,153,-0.52,0,0,13:01:13,
10.826992,106.696281,12,153,-0.52,0,0,13:01:17,
10.826992,106.696281,12,153,-0.52,0,0,13:01:23,
10.826992,106.696281,13,147,-0.52,0,0,13:01:28,
10.826992,106.696281,13,147,-0.52,0,0,13:01:31,
10.826992,106.696281,13,147,-0.52,0,0,13:01:41,
10.826992,106.696281,13,147,-0.52,0,0,13:01:45,
10.826992,106.696281,13,147,-0.52,0,0,13:01:49,
10.826992,106.696281,13,147,-0.52,0,0,13:01:52,
10.826992,106.696281,13,147,-0.52,0,0,13:01:56,
10.826825,106.696281,12,149,0,0,0,13:02:00,
10.826992,106.696281,12,149,-0.52,0,0,13:02:03,
10.826992,106.696281,12,149,-0.52,0,0,13:02:07,
10.826992,106.696281,12,149,-0.52,0,0,13:02:10,
10.827,106.696296,12,149,0.05,0,0,13:02:13,
10.826995,106.696311,12,149,0.44,0,0,13:02:16,
10.826998,106.696304,12,149,0.69,0,0,13:02:19,
10.826998,106.696304,12,149,0.69,0,0,13:02:22,
10.826998,106.696304,12,149,0.69,0,0,13:02:26,
10.826998,106.696304,12,150,0.69,0,0,13:02:29,
10.826998,106.696304,13,148,0.69,0,0,13:02:32,
0.826998,106.696304,13,148,0.69,0,0,13:02:35,
10.82699,106.696319,13,148,1.02,0,0,13:02:39,
10.826987,106.696327,13,148,1.05,0,0,13:02:42,
10.826987,106.696327,13,148,1.05,0,0,13:02:46,
10.826966,106.69635,13,148,1.08,0,0,13:02:51,
10.826963,106.696372,13,148,1.16,0,0,13:02:59,
10.826977,6.696374,13,148,1.14,0,0,14:03:02,
10.826984,106.69638,13,148,1.03,0,0,13:03:05,
10.828644,106.696388,13,148,1.11,0,0,13:03:08,
10.826978,106.696388,13,148,1,0,0,13:03:01,
10.826978,106.696388,13,148,1.1,0,0,13:03:14,
10.826978,106.696388,12,168,1.1,0,0,13:03:17,
10.826978,106.696388,12,100,1.1,0,0,13:03:21,
10.826978,106.696388,12,168,1.1,0,0,13:03:26,
10.826978,106.696388,12,168,1.1,0,0,13:03:29,
10.826978,106.696388,12,168,1.1,0,0,13:03:34,
10.826978,106.696388,12,168,1.1,0,0,13:03:37,
10.826978,106.696388,12,168,1.1,0,0,13:03:40,
10.826978,106.696388,12,168,1.1,0,0,13:03:49,
10.826978,106.696388,12,168,1.1,0,0,13:03:53,
10.827068,106.696365,12,168,1.17,0,0,13:03:58,
10.827113,106.696372,12,168,1.14,0,0,13:04:02,
10.827113,106.696372,12,168,1.14,0,0,13:04:05,
10.827259,106.696334,12,168,0.82,0,0,13:04:12,
10.827268,106.696327,12,168,0.87,0,0,13:04:15,
10.827268,106.696334,12,168,0.9,0,0,13:04:18,
10.827268,106.696334,12,168,0.9,0,0,13:04:21,
10.827268,106.696334,12,168,0.9,0,0,13:04:24,
10.827268,106.696334,12,168,0.9,0,0,13:04:28,
10.827268,106.696334,11,171,0.9,0,0,13:04:32,
10.810601,106.696334,11,171,0.9,0,0,13:04:35,
10.827363,106.696304,11,171,0.79,0,0,13:04:40,
10.82737,106.696304,12,153,0.76,0,0,13:04:44,
10.82737,106.696304,12,152,0.76,0,0,13:04:47,
0.82737,106.696304,12,153,0.76,0,0,13:04:50,
10.82737,106.696304,12,153,0.76,0,0,13:04:55,
10.82737,106.696304,12,153,0.76,0,0,13:04:58,
10.82737,106.696304,12,153,0.76,0,0,13:05:01,
10.82737,106.696304,12,153,0.76,0,0,13:05:04,
10.82737,106.696304,13,148,0.76,0,0,13:05:08,
10.82737,106.696304,13,148,0.76,0,0,13:05:14,
10.82737,106.696304,13,148,0.76,0,0,13:05:20,
0.82737,106.696304,13,148,0.76,0,0,13:05:23,
10.827443,106.696357,13,148,0.96,0,0,13:05:26,
10.827447,106.696357,13,148,0.9,0,0,13:05:30,
10.827447,106.696357,13,148,0.9,0,0,13:05:34,
10.827447,106.696357,13,148,0.9,0,0,13:05:38,
10.810788,106.69638,13,149,0.95,0,0,13:05:42,
10.827456,106.696388,13,149,0.94,0,0,13:05:45,
10.827456,106.696388,13,149,0.93,0,0,13:05:48,
10.827456,106.696388,13,149,0.93,0,0,13:05:53,
10.827456,106.696388,13,149,0.94,0,0,13:05:58,
10.827456,106.696388,13,149,0.93,0,0,13:06:01,
10.827456,106.696388,13,149,0.93,0,0,13:06:07,
10.827456,106.696388,13,149,0.93,0,0,13:06:10,
10.827456,106.696388,13,149,0.93,0,0,13:06:13,
10.827456,106.696388,13,149,0.93,0,0,13:06:17,
10.827456,106.696388,13,149,0.93,0,0,13:06:21,
10.827456,106.696388,13,149,0.93,0,0,13:06:24,
10.827456,106.696388,13,149,0.93,0,0,13:06:37,
10.81079,106.696388,12,151,0.93,0,0,13:06:30,
10.827456,106.696388,12,151,0.93,0,0,13:06:34,
10.827456,106.696388,12,151,0.93,0,0,13:06:41,
10.827456,106.696388,12,151,0.93,0,0,13:06:46,
10.827456,106.696388,12,151,0.93,0,0,13:06:49,
0.827456,106.696388,12,151,0.93,0,0,13:06:52,
10.827456,106.696388,12,141,0.93,0,0,13:06:55,
10.827456,106.696388,12,151,0.93,0,0,13:06:58,
10.827456,106.696388,12,151,0.93,0,0,13:07:01,
10.827456,106.696388,12,151,0.93,0,0,13:07:09,
10.827456,106.696388,13,149,0.93,0,0,13:07:12,
10.827456,106.696388,13,149,0.93,0,0,13:07:15,
10.827456,106.696388,13,149,0.93,0,0,13:07:18,
10.827456,106.696388,13,149,0.93,0,0,13:07:25,
10.827456,106.696388,13,149,0.93,0,0,13:07:28,
10.827456,106.696388,13,149,0.93,0,0,13:07:32,
10.827478,106.696434,13,149,1.29,0,0,13:07:37,
10.827479,106.696434,13,149,1.25,0,0,13:07:43,
10.827479,106.696434,13,149,1.25,0,0,13:07:46,
10.827479,106.696434,13,149,1.25,0,0,13:07:50,
10.827479,106.696434,13,149,1.25,0,0,13:07:53,
10.827479,106.696434,13,149,1.25,0,0,13:07:56,
10.827479,106.696434,13,149,1.25,0,0,13:07:59,
10.827479,106.696434,13,149,1.25,0,0,13:08:02,
10.827479,106.696434,13,149,1.25,0,0,13:08:06,
10.827479,106.696434,13,149,1.25,0,0,13:08:09,
10.827479,106.696434,13,149,1.25,0,0,13:08:15,
10.827479,106.696434,13,149,1.25,0,0,13:08:18,
10.827479,106.679763,13,149,1.25,0,0,13:08:23,
10.827479,106.696434,13,149,1.25,0,0,13:08:26,
10.827479,106.696434,13,149,1.25,0,0,13:08:29,
10.827479,106.696434,12,167,1.25,0,0,13:08:34,
10.827479,106.696434,12,167,1.25,0,0,13:08:37,
10.827479,106.696434,12,167,1.25,0,0,13:08:40,
10.827479,106.696434,12,166,1.25,0,0,13:08:46,
10.827479,106.696434,13,149,1.25,0,0,13:08:50,
10.827479,106.696434,14,138,1.25,0,0,13:08:54,
10.827561,106.696388,14,138,0.74,0,0,13:08:57,
10.827581,106.696411,14,138,0.36,0,0,13:09:02,
10.827577,106.696411,14,138,-0.19,0,0,13:09:06,
10.827596,106.69638,14,138,-1,0,0,13:09:10,
10.827597,6.696366,14,138,-2.36,0,0,14:09:15,
10.827606,106.696357,14,138,-3.11,0,0,13:09:19,
10.827639,106.696296,13,140,-3.63,0,0,13:09:26,
10.827641,106.696273,13,140,-3.74,0,0,13:09:30,
10.827641,106.69625,14,138,-3.69,0,0,13:09:34,
10.82763,106.696228,13,141,-3.51,0,0,13:09:40,
10.827615,106.69622,13,141,-3.47,0,0,13:09:43,
10.827615,106.69622,13,141,-3.47,0,0,13:09:50,
10.827615,106.69622,13,141,-3.47,0,0,13:09:54,
10.827615,106.69622,13,141,-3.47,0,0,13:09:58,
